,tweet
5408,"@AmnestyMENA I didn’t sign the petition because I think that il shouldn’t be sent to the apartheid regime, but to it’s main protectors : USA, UK, France and Germany. #EndIsraeliApartheid"
5409,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5410,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5411,"Israel is notorious for its treatment of the press and journalists. They've always harassed them, beat them, and tried their best to prevent them from spreading the truth and the atrocities that the Palestinians have to live with! #ShireenAbuAkleh #Palestine #ApartheidIsrael https://t.co/VEspk1aLdK"
5412,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5413,"Satanic #pedo nation #BDS ! | On Palestine Children's Day, 140 Minors Held in Israeli Prisons - Palestine Chronicle https://t.co/fzC3gi5Pch"
5414,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5415,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5416,Satanic #ZIONAZI #apartheid #lies &amp; propaganda #BDS | The UN and Israel Are Manufacturing Humanitarian Narratives https://t.co/7AwUiVgZFJ via @PalestineChron
5417,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5418,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5419,"""Palestinians are treated as an inferior race. Denied access to food and water. And yet no sanctions on Israel for its apartheid regime. Utter hypocrisy."" - @richardboydbarrett
Richard Boyd Barrett is a People Before Profit TD for Dun Laoghaire.
⁠#ICC4Israel #ApartheidIsrael https://t.co/3CTxvhT663"
5420,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5421,"Russia is being banned from #Eurovision for war crimes while Israel committed at least 3 war crimes on Eurovision day alone.
#ApartheidIsrael
The keeper of European colonial heritage colonises #Palestine which is in #Asia mother fuckers.

Whites will be Whites

Think about that 2 https://t.co/OOiDI9Lg9L"
5422,So called #Israel #IsraeliCrimes #IsraeliWarCrimes https://t.co/rv686g8CML
5423,"@POTUS When will #Palestine will be #free 
When #IsraeliCrimes will end, when all the world treat #Israeli as #Russia 
#IsraeliCrimes of killing children, youth , old men and women ,prayers at mosque 
They attack funeral and inconnet people in collage 
#Justice_for_ShireenAbuAkleh https://t.co/mugbRlOYJ8"
5424,SICKENING: Al Jazeera Journalist Shireen Abu Akleh Shot Dead by Israel [... https://t.co/N2CHIHvoxb #JusticeForShireenAbuAkleh #IsraeliCrimes
5425,"When will #Palestine will be #free 
When #IsraeliCrimes will end, when all the world treat #Israeli as #Russia 
#IsraeliCrimes of killing children, youth , old men and women ,prayers at mosque 
They attack funeral and inconnet people in collage 
#Justice_for_ShireenAbuAkleh https://t.co/2LiM5Z9vNH"
5426,"Wake up muslim countries 
Before 
Christian terorism attacked to new zealand mosque 
Now 
Jewesh terorism attacking to #AlAqsa
#IsraeliTerrorism #IsraeliAttackonAlAqsa #Kudues #MescidiAksaBaskını #KuduesBaskını https://t.co/QAExiq6veO"
5427,"When will #Palestine will be #free 
When #IsraeliCrimes will end, when all the world treat #Israeli as #Russia 
#IsraeliCrimes of killing children, youth , old men and women ,prayers at mosque 
They attack funeral and inconnet people in collage 
#Justice_for_ShireenAbuAkleh https://t.co/3veAtD3YFQ"
5428,"@SecBlinken #Blinken @StateDept 
We know that a sovereign and independent #Palestine will endure. And we know that in supporting #Palestine we’re also defending the principles of sovereignty and independence that are foundational to global peace and security #ApartheidIsrael 
@Palestine_UN"
5429,"@AJArabic A credible &amp; knowledgeable powerhouse on the minutiae of daily oppression affecting the lives of #Palestinian by #ApartheidIsrael

Long may she continue to inspire 1000's of journalists to speak their truth too.

RiP #SherineAbuAqleh - even after her death, she covered #Nakba74"
5430,"Today, we commemorate 74 years of the AL NAKBA, one of the most devastating events that international oppression left on the Palestinian people. #alnakba #ApartheidIsrael https://t.co/Sw69dF43Xq"
5431,The #USA needs to stop the funding of the #ApartheidIsrael regime. Money that could be used to support #Americans is being given to a #colonial and #racist project called #israel. @POTUS @JoeBiden @RashidaTlaib @RepAOC @Ilhan @ifamericansknew https://t.co/4PayjgodhG
5432,"Please support and share the International Definition
of Racism Against #Palestinians!
Everyone can and should sign and share the 
#UN2oPts petition! 
UN Protection Force to #Palestine!
Go here:  https://t.co/3SnhAlJNm2
#UN2oPts #BDS #STOPIsraeliAggression https://t.co/WtLM3ZuxKP"
5433,"Australia Gov also supports this Israeli terrorist regime. #BoycottIsrael 
The killing of Shireen Abu Akleh – EI's Ali Abunimah on Al Jazeera English https://t.co/unsM7u1nnV via @YouTube"
5434,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
5435,"🇵🇸🗝  #NakbaDay

Standing in #Solidarity with the Palestinian people struggling fir freedom, justice, equality and return. 🇵🇸✌️

Inniu &amp; gach lá. 

Seasann muid le chéile do chothrom na féinne.

#RightofReturn #nakba74 #cearta #BDS #EndApartheid #FreePalestine
#justiceforshireen https://t.co/aLmmpLtpUu"
5436,"🇵🇸🗝  #NakbaDay

Standing in #Solidarity with the Palestinian people struggling fir freedom, justice, equality and return. 🇵🇸✌️

Inniu &amp; gach lá. 

Seasann muid le chéile do chothrom na féinne.

#RightofReturn #nakba74 #cearta #BDS #EndApartheid #FreePalestine
#justiceforshireen https://t.co/aLmmpLtpUu"
5437,Satanic #ZIONAZI #apartheid #lies &amp; propaganda #BDS | The UN and Israel Are Manufacturing Humanitarian Narratives https://t.co/7AwUiVgZFJ via @PalestineChron
5438,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5439,"“Our revenge will be the laughter of our children.” 

- Bobby Sands MP
#Palestine
#IsraeliCrimes
 #Palestinian https://t.co/ndnHp3ZlpK"
5440,"@AliAbunimah ""On 21 July 2014 an Israeli rocket hit the Al-Salam tower in #Gaza City and killed, among others, German citizen Ibrahim Kilani, his wife and their five children aged four to twelve years. "" 
Racist murder: widespread in #ApartheidIsrael, funded by EU
https://t.co/JU3sIO8OvJ"
5441,"“Israel Is a Cancer That Must Be Annihilated.”
- Imam Khoemini 

#اسرائیل_نامنظور 
#ApartheidIsrael https://t.co/jfF3ZPeU1q"
5442,"People of conscience across the world mark 74 years of the ongoing Nakba as, after #Apartheid South Africa, the last remaining European colony in the Middle East has long passed its own inevitable expiry date 
#BDS
#Nakba74 
#ShireenAbuAkleh 
#FreePalestine https://t.co/tVMSH1SkZ8"
5443,"Satanic #pedo nation #BDS ! | On Palestine Children's Day, 140 Minors Held in Israeli Prisons - Palestine Chronicle https://t.co/fzC3gi5Pch"
5444,"Palestine will be free Inshallah. 
#FreePalestine #IsraeliCrimes
   #اسرائیل_نامنظور https://t.co/qr1Ag1ayRW"
5445,"Those zionist thugs don't have red lines. They don't know what mercy means and for them every Palestinian is a target.
2/2

#IsraeliTerrorism
#IsraeliCrimes
#IsraeliApartheid
#BoycottIsrael
#EndIsraeliApartheid 🗣️
#FreePalestine 🇵🇸"
5446,"The Nakba did not end in 1948. It continues to this day with apartheid Israel relentlessly pursuing the dispossession of the Palestinian people. 
Take a moment to learn about the Palestinian struggle for justice and rights.
#Nakba74
#EndIsraeliApartheid 

https://t.co/WUDauuVTeu"
5447,"@IDF @Israel the time will come for you to pay for your long list of horrible crimes! #NeurembergForIsrael #ApartheidIsrael 

#ShereenAbuAqleh 
#Sherine_Abu_Aqleh https://t.co/n4JCLJvb4D"
5448,"@mehdirhasan @IDF @Israel the time will come for you to pay for your long list of horrible crimes! #NeurembergForIsrael #ApartheidIsrael 

#ShereenAbuAqleh 
#Sherine_Abu_Aqleh"
5449,"Yet, jewish settlers, backed by a kangaroo civil court and sadistic, Gestapo IDF in #ApartheidIsrael keep uprooting defenseless, hopeless Pal families who rightfully owned their land and homes for generations. https://t.co/SSmRzXBsBN"
5450,"The moment when Israeli occupation forces brutally assaulted and arrested a Palestinian student while taking part in a vigil marking the 74th anniversary of Nakba at 'Tel Aviv' University.
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/hnH7umHuaY"
5451,"Israeli occupation forces arrest a Palestinian student taking part in a vigil marking Nakba day, after assaulting him at 'Tel Aviv' university.
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/fuRER9j098"
5452,"Daoud Zubeidi, the brother of prisoner Zakaria Zubeidi, succumbed to his wounds after being shot and arrested by Israeli occupation forces two days ago during an Israeli military raid into Jenin refugee camp in the occupied West Bank.
#FreePalestine 
#IsraeliTerrorism https://t.co/b2LnhlqSNr"
5453,"Israeli occupation forces suppress a vigil to commemorate the 74th anniversary of Nakba at 'Tel Aviv' University, which is located on the stolen lands of Al-Shaykh Muwannis village in Yaffa, 1948 occupied Palestinian lands. 
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/3z3WJBsocT"
5454,"Photos of the 1948 Nakba (exodus) of Palestine when more than 750,000 indigenous Palestinians were displaced from their homes in historical Palestine and became refugees elsewhere.
#FreePalestine 
#IsraeliTerrorism https://t.co/XiiGxm5sEX"
5455,"We commemorate the homes of our destroyed ancestors, we commemorate the Nakba with a march of return and visits to our desolate towns, we send messages of longing to displaced refugees who are waiting to return.
#Nakba74 
#FreePalestine
#IsraeliTerrorism https://t.co/oLXr8rmRQ7"
5456,"May 15 marks the 74th anniversary of the Palestinian Nakba in which more than 750,000 native Palestinians were ethnically cleansed from their homes in historic Palestine by invading Zionist militias.
#Nakba74 
#FreePalestine 
#IsraeliTerrorism https://t.co/eDtsWariWP"
5457,"#BREAKING || Israeli Occupation forces fire tear gas canisters at Al-Quds University campus as students were undergoing examinations.

#FreePalestine 
#IsraeliTerrorism 
#Jerusalem"
5458,"All of us will execute right of return to our homeland which the UN acknowledged in resolution 194 in 1948 and reaffirmed in Res.242 and 338. No one on earth can deny this basic Palestinians right. Enough 74 y of living at diaspora of the whole world 

#IsraeliCrimes https://t.co/rt2C9MwDww https://t.co/aHEkBpR2zB"
5459,"74 years of Israeli apartheid
74 years of ongoing bloodshed
74 years of ongoing oppression
74 years of fighting back with barehands
#Palestine is Muslim land and it will remain ours
#IsraeliCrimes must stop
#Nakba74 
#النكبة https://t.co/LRdpxYiKaY"
5460,@AJCGlobal Stand with Palestine! #FreePalestine #SherineAbuAqleh #ApartheidIsrael
5461,"And thus #Israel was ILLEGALLY created.. #Nakba

#IsraeliTerrorism https://t.co/IBnozh8nll"
5462,"The moment when Israeli occupation forces brutally assaulted and arrested a Palestinian student while taking part in a vigil marking the 74th anniversary of Nakba at 'Tel Aviv' University.
#Nakba74
#FreePalestine 
#IsraeliTerrorism https://t.co/HuV0NE1tov"
5463,"All of us will execute right of return to our homeland which the UN acknowledged in resolution 194 in 1948 and reaffirmed in Res.242 and 338. No one on earth can deny this basic Palestinians right. Enough 74 y of living at diaspora of the whole world 

#IsraeliCrimes https://t.co/rt2C9MwDww https://t.co/aHEkBpR2zB"
5464,This is the Factual History of the #Nakba. #Nakba74 #NakbaDay #Palestine #Freepalestine #Israel #IsraeliCrimes #IsraeliTerrorism https://t.co/cKrOXGbkS4
5465,"Yet, jewish settlers, backed by a kangaroo civil court and sadistic, Gestapo IDF in #ApartheidIsrael keep uprooting defenseless, hopeless Pal families who rightfully owned their land and homes for generations. https://t.co/SSmRzXBsBN"
5466,"It does not matter how long it will take; we will get back our #Jersusalem
#JerusalemIsPalestinian
#ZionismIsTerrorism 
#ZionismIsFascism 
#JusticeForShireen 
#ShireenAbuAqla 
#IsraeliCrimes 
#IsraeliApartheid 
#IsraeliTerrorism 
#FreePalestine🇵🇸🇵🇸🇵🇸 https://t.co/I2lKpYE6q9"
5467,"In 1948, over 700,000 Palestinians were violently expelled from their homes by Zionist militias during the establishment of Israel, in what is called the #Nakba - ‘the catastrophe’. 

74 years later, the Nakba continues..
#FreePalestine 🗝️🇵🇸 #BDS
https://t.co/vO19oSxVom"
5468,"He was shot in the head with a rubber coated steel bullet at al aqsa mosque as israeli occupation soldiers raided the mosque and then was arrested while he was unconscious by the occupation soldiers
after a few weeks in the hospital he passed away
#IsraeliTerrorism https://t.co/976q4uEt3s"
5469,"The West’s blanket boycotts and sanctions against Russia while continuing its complicity in Israel’s apartheid and settler colonialism against Palestinians is racist, enraging and hypocritical. 

As we mark #Nakba74 escalate #BDS pressure against apartheid Israel! https://t.co/dRWo8D9k42"
5470,"Several Palestinian citizens on Sunday suffered from tear gas suffocations as dozens of heavily guarded Israeli settlers stormed the village of Haris west of Salfit.
#FreePalestine 
#IsraeliTerrorism https://t.co/BOSXNU8pjT"
5471,"Israel's Policy: Kill the Messenger, Attack the Mourners https://t.co/AQN2osBbPJ #Israel #ApartheidIsrael #IsraeliTerrorism #stopfundingisraeliterrorism"
5472,"🇵🇸🗝  #NakbaDay

Standing in #Solidarity with the Palestinian people struggling fir freedom, justice, equality and return. 🇵🇸✌️

Inniu &amp; gach lá. 

Seasann muid le chéile do chothrom na féinne.

#RightofReturn #nakba74 #cearta #BDS #EndApartheid #FreePalestine
#justiceforshireen https://t.co/aLmmpLtpUu"
