,tweet
2610,"An Israeli military sniper killed journalist Shireen Abu Akleh this morning. Shireen gave voice to the struggles of Palestinians over a career spanning nearly 3 decades. Need to redouble our efforts to BDS   Boycott, Divestment &amp; Sanctions
#FreePalestine #EndIsraeliApartheid #BDS https://t.co/oMo2eUsWq0"
2611,"@ABC The Palestinian journalist #ShireenAbuAkleh savagely killed by #TerroristIsraeli today

#ThisIsIsrael #IsraeliCrimes #stopIsraeliTerrorism #BDS #EndIsraeliOccupation #stopkillingpalestinains https://t.co/HLFXDF0bbN"
2612,@SpeakerPelosi Cut funding for apartheid! This has been happening since 1948. You aren’t going to do anything but pontificate. #BDS
2613,"@CBSNews The Palestinian journalist #ShireenAbuAkleh savagely killed by #TerroristIsraeli today

#ThisIsIsrael #IsraeliCrimes #stopIsraeliTerrorism #BDS #EndIsraeliOccupation #stopkillingpalestinains https://t.co/HLFXDF0bbN"
2614,"Two prisoners continue their open-ended hunger strike in protest of the administrative detention without charge or trial by the Israeli occupation, Khalil Awawda (70 days) and Raed Rayan (35 days).
Speak Up!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
2615,"@nytimes The Palestinian journalist #ShireenAbuAkleh savagely killed by #TerroristIsraeli today

#ThisIsIsrael #IsraeliCrimes #stopIsraeliTerrorism #BDS #EndIsraeliOccupation #stopkillingpalestinains https://t.co/HLFXDF0bbN"
2616,"@Mustie01 By targeting n murdering journalists exposing the horrors of Israel’s occupation of Palestinian land, their goal is to cover their atrocities 

Amplifying voices that seek to
#EndIsraeliApartheid 
defeats that goal my brother"
2617,"@cnni The Palestinian journalist #ShireenAbuAkleh savagely killed by #TerroristIsraeli today

#ThisIsIsrael #IsraeliCrimes #stopIsraeliTerrorism #BDS #EndIsraeliOccupation #stopkillingpalestinains https://t.co/HLFXDF0bbN"
2618,"@FoxNews The Palestinian journalist #ShireenAbuAkleh savagely killed by #TerroristIsraeli today

#ThisIsIsrael #IsraeliCrimes #stopIsraeliTerrorism #BDS #EndIsraeliOccupation #stopkillingpalestinains https://t.co/HLFXDF0bbN"
2619,"@CNN The Palestinian journalist #ShireenAbuAkleh savagely killed by #TerroristIsraeli today

#ThisIsIsrael #IsraeliCrimes #stopIsraeliTerrorism #BDS #EndIsraeliOccupation #stopkillingpalestinains https://t.co/HLFXDF0bbN"
2620,@France24_en Israel is a terrorist state. #boycottIsrael #sanctions #journalism #ShireenAbuAkleh #justiceforShireen #ApartheidIsrael
2621,The truth shall always prevail! #LongLivePalestine #longliveresistance #IsraeliApartheid #IsraeliCrimes #IsraeliTerrorism https://t.co/KvFRVZh0mY
2622,"The last photo of journalist #ShireenAbuAkleh of Al Jazeera, talken only a few minutes before she was shot dead by an Israeli sniper in Jenin camp this morning.

Crimes of the #IsraeliOccupation https://t.co/l84KcuxlZo"
2623,Israel hates journalists who report the reality of occupation and apartheid. All that’s left now is the inevitable cover-up. #EndIsraeliApartheid #IsraeliWarCrimes ⁦ https://t.co/DFnsQ6WVez
2624,"Journalist Shireen Abu Akleh was killed while covering an Israeli raid on a Palestinian refugee camp. Her death MUST be investigated as a possible war crime.

The recent escalation of violence highlights the urgent need to #EndIsraeliApartheid 
https://t.co/kaPkJG3sfw"
2625,"Watch | Israeli occupation forces tear up a poster of Al Jazeera's slain reporter Shireen Abu Aqleh and confiscate the flag of Palestine during a rally to honor her in occupied Jerusalem. 
#ShireenAbuAkleh 
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/Ko9VcqV9Yc"
2626,"Footage documenting first moments when Shireen Abu Aqleh was shot dead by an Israeli sniper and shows locations in which Palestinian gunman depicted in a video distributed by IOF as well as location where she was killed.
#ShireenAbuAkleh 
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/h9SNdmeQkO"
2627,"Israel is a criminal and a terrorists state, a mafia of terrorist supported by US who annihilated   the native Americans in the same way.
#TerroristIsrael
#ApartheidIsrael
#PalestinianHolocaust https://t.co/30zuBJvqZD"
2628,"Footage documenting first moments when Shireen Abu Aqleh was shot dead by an Israeli sniper and shows locations in which Palestinian gunman depicted in a video distributed by IOF as well as location where she was killed.
#ShireenAbuAkleh 
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/h9SNdmeQkO"
2629,"Al Jazeera's reporter #ShireenAbuAkleh was deliberately fired by the #IsraeliOccupation forces this morning, a Palestinian family from Burin village, north the occupied West Bank, named her new-born baby Shireen. The western media has not reported this dehumanised incident. https://t.co/msMvioZIeO"
2630,"#ShireenAbuAkleh was murdered by Israeli soldiers yet #JoeBiden continues to subsidize this murderous apartheid regime; he should be supporting #BDS instead to #FreePalestine from #ApartheidIsrael's illegal  &amp; genocidal occupation~!

https://t.co/YjrIPzTJTf"
2631,"@amnesty End world complicity.
 Recognise Palestinian humanity. 
End state sanctioned violence.☮
#EndIsraeliApartheid https://t.co/Jrx5w2mQcb"
2632,"And never think of those who have been killed in the cause of Allah as dead. Rather, they are alive with their Lord, receiving provision,

(Qur'an: 3:168)

#wednesdaythought
#IsraeliCrimes
#ShireenAbuAqla https://t.co/Zc4fFfDyz1"
2633,"@ali_kheibari AlJazeera journalist Shireen Abu Akleh has been shot in face and killed recently by Israeli forces despite wearing a press vest.
Israeli forces must be responsible😡
#IsraeliCrimes
#Israel
#FreePalestine https://t.co/Xy0BwHprzR"
2634,"This video shows the moments surrounding the death of Shireen Abu Akleh.

Viewer discretion is advised, video via Eye On Palestine.

#FreePalestine #EndIsraeliApartheid #EndIsraeliImpunity #EndImpunity https://t.co/6kDsLp9O74"
2635,"Far from sanctions, our government actually gives #ApartheidIsrael billions of dollars a year to commit war crimes &amp; genocide. #FreePalestine #ShireenAbuAkleh https://t.co/qXNPNEBwki"
2636,It's time for Puma to end their sponsorship/partnership of the Israeli football federation when the apartheid state murdered a Palestinian footballer again as well as countless other Palestinians #BoycottPuma #BDS 🇵🇸 It is our duty as humans to condemn apartheid.
2637,Two Israeli settlers take off the lsraeli flags that they put over cars as a sign to celebrate the birth of the they Israeli settler colonial state they took them away after seeing a peaceful Palestinian demonstration with the Palestinian flags. 11.5.2022 #ApartheidIsrael #BDS https://t.co/ITFCUsNG2o
2638,"IRIB World Service chief pays tribute to slain Palestinian journalist for exposing Israeli crimes

#BoycottIsrael #BDS #BoycottIsraelGoods #BoycottIsraeliGoods
Follow @BDSMovement @swilkinsonbc

https://t.co/skbWU4R6Kg"
2639,There is no polite explanation that can do her justice... May #ShireenAbuAqla rest in eternal peace #IsraeliCrimes https://t.co/pSKBxphyXk
2640,"#ShireenAbuAkleh was murdered by Israeli soldiers yet #JoeBiden continues to subsidize this murderous apartheid regime; he should be supporting #BDS instead to #FreePalestine from #ApartheidIsrael's illegal  &amp; genocidal occupation~!

https://t.co/YjrIPzTJTf"
2641,"The Palestinian journalist Shireen Abu Aqleh from Jerusalem, who was murdered in a cold blood in the criminal aggression of the Israeli occupation against Jenin camp.

#IsraeliCrimes 
#Act4Palestine https://t.co/VT3j4kuXOL"
2642,Her family have asked for her photos after she was shot not to be shared. I hope everyone could respect their wishes @ShireenNasri #IsraeliCrimes  #RIPShireen
2643,"@AviMayer @aarondmiller2 On both balance of probability and beyond reasonable doubt, you sir and your apartheid nation are responsible for the murder of #ShereenAbuAqleh and these mere dramatically semantics isn’t going to fool anyone. #Sherine_Abu_Aqleh #ApartheidIsrael #murder #JournalismIsNotACrime"
2644,"Please do not speak against this issue, otherwise you will be declared Anti-Semitic.
May her soul Rest in Peace.
#IsraeliCrimes #israeli_Terrorists
#ShireenAbuAkleh #ShireenAbuAqla https://t.co/LOAsNwBG7g"
2645,"Between reporting the news stories and being a news story is an Israeli bullet.

#ShireenAbuAkleh #IsraeliCrimes #Terrorism https://t.co/3yhGUda8As"
2646,"Israeli terrorists killed sheireen abu aqleh, very sad. 
#ShireenAbuAqla #IsraeliCrimes 
#FreePalestine https://t.co/BONrIBX1MN"
2647,"#Shireen_Abu_Akleh murdered by the settler colonial military occupier
#israeliwarcrimes #prosecuteisrael
#IsraeliCrimes #IsraeliOccupation #IsraeliApartheid #IsraelTerrorism @IntlCrimCourt @UNGeneva @mbachelet  @antonioguterres"
2648,"What law permits the detention of a person without charge or trial?!!
The law of the jungle in the Israeli occupation only does this!
Speak Up!
#معركة_الامعاء_الخاوية
#FreeThemAll
#IsraeliCrimes"
2649,"The Palestinian journalist #ShireenAbuAkleh savagely killed by #TerroristIsraeli today

#ThisIsIsrael #IsraeliCrimes #stopIsraeliTerrorism #BDS #EndIsraeliOccupation #stopkillingpalestinains https://t.co/sdato63OFl"
2650,"@HadiNasrallah There are two countries in this world that can commit any amount of atrocities, and will NEVER be held accountable. The USA, and Israel. #ShireenAbuAkleh #IsraeliCrimes #Corruption #AlJazeera #Jenin"
2651,"#ApartheidIsrael regime shoots dead @AlJazeera journalist #ShireenAbuAkleh - she was shot on Wednesday while covering #Israeli raids on the city of #Jenin in occupied #Palestine -
https://t.co/SRn4TT8q0o https://t.co/iqFs4s7ePo"
2652,"Watch | Israeli occupation forces tear up a poster of Al Jazeera's slain reporter Shireen Abu Aqleh and confiscate the flag of Palestine during a rally to honor her in occupied Jerusalem. 
#ShireenAbuAkleh 
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/Ko9VcqV9Yc"
2653,"@swilkinsonbc This is a crime against humanity. 
Her Press Vest was intact because the army sniper targeted her exposed body part- the FACE.😢💔💔 

#IsraeliTerrorism 
#ShameOnYouIsrael"
2654,@_AhmedQuraishi - hoping you brought this up on your visit too. #IsraeliApartheid #IsraeliCrimes #IsraeliTerrorism https://t.co/nUueTtbbDn
2655,"@SavvDaddy @SpeakerPelosi Israel soldiers 

#IsraeliCrimes #IsraelKilledShireenAbuAkleh https://t.co/441ifZq71O"
2656,"Between reporting the news stories and being a news story is an Israeli bullet.

#ShireenAbuAkleh #IsraeliCrimes #Terrorism https://t.co/3yhGUda8As"
2657,Two Israeli settlers take off the lsraeli flags that they put over cars as a sign to celebrate the birth of the they Israeli settler colonial state they took them away after seeing a peaceful Palestinian demonstration with the Palestinian flags. 11.5.2022 #ApartheidIsrael #BDS https://t.co/ITFCUsNG2o
2658,"A Palestinian home demolishd this morning in #Silwan, occupied #Jerusalem

WHY is #Israel's ambassdor STILL in #Dublin, @MichealMartinTD @LeoVaradkar @simoncoveney?

Jonathan Sugarman
#Ireland @JewishPeace
#Jews 4 #FreePalestine
Agnst #IsraeliCrimes 

#Eurovision2022 #EUROVISION https://t.co/ujBv5gBvlR"
2659,"@SusanSarandon The last news of the martyr, Sherine Abu Aqleh, was written in her own blood

#palestine #ShireenAbuAqla #شيرين_ابو_عاقلة #فلسطين
#Isreal #IsraeliTerrorism https://t.co/TNygnzCttP"
2660,"🔴 Documenting the crime of the Israeli occupation army in targeting and killing the journalist #ShireenAbuAqla and killing whoever tries to help her or approach her.
Who will hold Israel accountable for its crimes?!
#Palestine
#IsraeliCrimes https://t.co/LUAyPZJhBo"
2661,"Footage documenting first moments when Shireen Abu Aqleh was shot dead by an Israeli sniper and shows locations in which Palestinian gunman depicted in a video distributed by IOF as well as location where she was killed.
#ShireenAbuAkleh 
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/h9SNdmeQkO"
2662,"What the #IsraeliOccupation  was truly and  solely about. It’s oppressive powers have and will never silence her or us they can kill us, imprison  us but they can never erase Palestine and their crimes against Palestinians"
2663,"@Lowkey0nline Same ""terrorist"" army. #IsraeliCrimes"
2664,"The moment #ShireenAbuAqla 🇵🇸was assassinated earlier today in cold blood at the hands of Israeli occupation forces.
We want justice.

#شيرين_ابو_عاقلة 
#Palestine 
#EndIsraeliApartheid #EndIsraeliOccupation https://t.co/uKOcA4FAyH"
2665,"Watch💔

Tamer Al-Mishal mourns in tears for his colleague #ShireenAbuAkleh, who was martyred after being shot by the occupation regime.😭

#Palestinian
#IsraeliCrimes https://t.co/M1enjdhYHp"
2666,"Unfortunately if she was #wastern we would have seen by now all over the world, leaders, main stream media condemning this, but she is Arab Christian Palestinian, #WesternHypocrisy #IsraeliCrimes https://t.co/1f6uzhIukW"
2667,"@Keir_Starmer supprts the racist ideology that enables this ""without qualification"" @CarolineLucas supportd the apartheid state's Lobby grp in destroying the career of a good man &amp;implementng the arguably antisemitic #IHRA &amp; @Conservatives want 2 make it illegal 2 #BDS apartheid! https://t.co/3jc3L1pCeC"
2668,"@Keir_Starmer supprts the racist ideology that enables this ""without qualification"" @CarolineLucas supportd the apartheid state's Lobby grp in destroying the career of a good man &amp;implementng the arguably antisemitic #IHRA &amp; @Conservatives want 2 make it illegal 2 #BDS apartheid! https://t.co/dImLPtXVdW"
2669,"Between reporting the news stories and being a news story is an Israeli bullet.

#ShireenAbuAkleh #IsraeliCrimes #Terrorism https://t.co/3yhGUda8As"
2670,In all languages ​​we call for a Boycott of Puma until this company is as brave with Palestine as it is with Ukraine #BoycottPuma #BDS 🇵🇸
2671,"Hey @Netflix, any chance of rolling out a decent documentary like on the life of slain in cold blood veteran journalist #ShireenAbuAkleh by #IsraeliOccupation instead of #Hesexpecting? 🤢🤮"
2672,"The world needs to know the #IsraeliOccupation truth
Killing and murder of a civilian journalist wearing her press vest is just a casualty to them during daily attacks  
#Israeliterrorism
#FreePalestine https://t.co/h2PzOnvrMV"
2673,"Crimes are crimes

That is not fair.

Keep killing people and their voices is the killing of all human rights.

#IsraeliCrimes https://t.co/x2Jo8w7DtQ"
2674,"Footage documenting first moments when Shireen Abu Aqleh was shot dead by an Israeli sniper and shows locations in which Palestinian gunman depicted in a video distributed by IOF as well as location where she was killed.
#ShireenAbuAkleh 
#ShireenAbuAqla #EndIsraeliApartheid https://t.co/h9SNdmeQkO"
2675,"The martyr journalist Sherine Abu Aqleh,She was the sound of truth, justice and patriotism. 
God rest her soul 💔💔
#IsraeliCrimes
#Shereen_Abu_Aqleh
#Palestine 
#ShireenAbuAqla https://t.co/B2pr4Mcc6j"
2676,"#AlJazeera Correspondent and Palestinian icon, Shereen Abu Aqleh, was murdered by the Israeli occupation bullets during her coverage of a military raid into Jenin in the occupied West Bank. 
 #RestInPeace #Palestine  #ShereenAbuAqla #jenin #IsraeliCrimes #FreePalestine https://t.co/4JXfiV0WQk"
2677,"@Keir_Starmer supprts the racist ideology that enables this ""without qualification"" @CarolineLucas supportd the apartheid state's Lobby grp in destroying the career of a good man &amp;implementng the arguably antisemitic #IHRA &amp; @Conservatives want 2 make it illegal 2 #BDS apartheid! https://t.co/4eVUaLeFRU"
2678,"starmer , nandy ,reeves lammy all quiet on the murder by #IsraeliTerrorism of an innocent journalist tells you all you need to know where that shower @LabourParty stand #IsraeliApartheid #StarmerOut #labourzionists"
