,tweet
2746,RT @barry100CA: #Israel is a multicultural and multiracial democracy. The rule of law is enforced equally for all citizens by it's Supreme…
2747,"RT @PalestinePDP: From .@TIME The Problems With Israel's Version of the Killing of Reporter Shireen Abu Akleh
https://t.co/2plpcnKhg0
#Shir…"
2748,"Our land was stolen but our memories remains.
 #Nakba
#Nakba74 
#NakbaDay 
#IsraeliCrimes 
#IsraeliApartheid 
#IsraeliOccupation https://t.co/8jagWTIgOd"
2749,"RT @japNakFikir: The world is watching
#israel
#IsraeliCrimes https://t.co/osg3rWBJZs"
2750,"@swilkinsonbc @IDF wait, let me guess- he was ""throwing rocks""

#ZionismIsTerrorism #PalestinianGenocide #BoycottIsrael #BDS #IsraeliApartheid #IsraeliOccupation #IsraeliWarCrimes #ZionismIsNazism #ethniccleansing"
2751,"This is one instance of aggression by the Israeli occupying army, against Palestinian landowners, whether they are alive or dead..!!
#ShireenAbuAqla 
#Palestine 
#IsraeliCrimes https://t.co/xBQUkfMpee"
2752,Repeat with me : Israel is the Terrorist stated funded by US military AID. PERIOD #ShireenAbuAkleh #FreePalestine #IsraeliApartheid #IsraeliCrimes
2753,RT @Harley_Ride: Journalists like Shireen Abu Akleh are repeatedly targeted for reporting the reality of this brutal occupation. The silenc…
2754,"The world is watching
#israel
#IsraeliCrimes https://t.co/osg3rWBJZs"
2755,"#Israel is a multicultural and multiracial democracy. The rule of law is enforced equally for all citizens by it's Supreme Court. The accusations of #ApartheidIsrael would be laughable if it were not so insidious:

#FreePalestine from #Hamas  / #PLO / #IslamicJihad https://t.co/OTwgbksWAZ"
2756,"RT @dublinactivist: Chomsky is actually wrong re the ""workforce"" situation being different.Palestinians provide an essential part of the wo…"
2757,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
2758,"@TouchMyFalafels @KenRoth I am a semite. please stop supporting the genocide and mass expulsion of my people. 

given history, you know, hitler and all- you know how it feels. 

#ArabsAreSemitesToo  #zionismisnazism #zionismisracism  #israeliapartheid #IsraeliOccupation #IsraeliWarCrimes #freepalestine"
2759,"@MiddleEastEye Run for your new house,Israel Army help you to steal #Palestinians house
Congratulations to supporter @EU_Commission @UN @UNHumanRights @OIC_OCI you support #IsraeliCrimes mean you support them to kill innocent people in #Palestine What ashamed Double https://t.co/KzJqTabSwI"
2760,"#IsraeliCrimes continue and the #whitewash they use to justify their crimes are appalling. There is no justification for attacking pallbearers, and blocking Shireen’s brother from accompanying her to the cemetery . #ShireenAbuAkleh #IsraeliApartheid https://t.co/ftEf4fXWGn"
2761,"RT @NSanabel: ...Unforgettable painfully scene

#ShireenAbuAqla
#شيرين_أبوعاقلة
#شيرين_ابو_عاقلة
#IsraeliCrimes
#IsraelTerrorism
#FreePales…"
2762,"@AssedBaig @georgegalloway @BBCBreaking is just propaganda. Government sponsored and paid by taxpayers. Time it was shutdown. 

#Ukraine will be denazified by Russia 🇷🇺. 

#ShireenAbuAkleh will avenge her murder.  #BDS judeonazi apartheid israel. 👇🏻 https://t.co/cgkW5PSM7A"
2763,"RT @LevantineBaker: Israel is notorious for its treatment of the press and journalists. They've always harassed them, beat them, and tried…"
2764,Open source analysis of the video and audio of #ShireenAbuAkleh’s killing confirms that #IDF is likely responsible #ApartheidIsrael https://t.co/LDzGBrDP2U
2765,"Israeli police charging the funeral of Palestinian journalist #ShireenAbuAkleh is “reminiscent” of violence during apartheid #SouthAfrica, the foundation of late Archbishop #DesmondTutu says.
Horrifying, outrageous and disgraceful. The world is disgusted by #IsraeliCrimes. https://t.co/2X9H1QjVik"
2766,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
2767,"@sela_meir @KenRoth Oh, so Palestinians should kowtow to ""reasonable"" #ethniccleansing and #Genocide 

The words ""reasonable and ""israel"" should never be used in a sentence together

#boycottIsrael #BDS #IsraeliApartheid #ZionismIsTerrorism #IsraeliOccupation #PalestinianGenocide #IsraeliWarCrimes"
2768,RT @SocialistAnyDay: We will never forget this. #BDS https://t.co/mZhuKpA8y0
2769,"RT @Quickieleaks: @simonmaginn @Lowkey0nline 
As a mark of respect for Shireen, I am calling on #UK politicians to ban ""FriendsOfIsrael"" po…"
2770,@IdoDaniel @Rushdibbc No they were not and Knesset members refused all the restrictions the police asked for. The police did not allow her brother to accompany her body to the cemetery. Israelis need to wake up from their whitewash comma and start facing their ethical obligations! #IsraeliCrimes
2771,"only 51! veteran🇵🇸🇺🇸journalist😢
#Israel 🇮🇱 r evil..CONSECRATING a sacred right for human beings to mourn &amp; bury their dead✝️
🇵🇸 #Shereen_Abu_Aqleh #AlJazeera TARGETED &amp; murdered by #IsraeliCrimes 🇮🇱armed forces 4being🇵🇸 Palestinian 
#PalestineWillBeFree  
https://t.co/e7XCP0bFow"
2772,"#ClimateChange #Esmeraldas #Reparations #racismistaught #whitereplacementtheory #fucktuckercarlson #fucktrump #Buffalo #Palestine #NYC #ShireenAbuAkleh #FreedomFighter #IsraeliCrimes #Church #IsraeliApartheid #BDS #blacklivesmatter
#Resistance
Stop tax payers dollars to Israel https://t.co/ZM8ROMWZFY"
2773,"The Israeli war crimes continue...
 #IsraeliCrimes 
#Palestine #PalestineUnderAttack https://t.co/lHUsYmMxLE"
2774,"Number of terrorist settlers, under the protection of the occupation forces, attack the residents of the town of Haris, Salfit District, and break down vehicles amid heavy firing of live bullets and tear gas canisters, injuring citizens. 
#IsraeliCrimes #IsraeliTerrorism https://t.co/fT3tiVXSL9"
2775,"Words are cheap. Where are policies of gun control and anti-racism and ending wars and defunding police? They didn't prevent this and rarely do. You and your @DNC are deeply corrupt and not protecting the lives of people of color at home or abroad @RepRitchie. #BDS, too. https://t.co/WC5OuYL7lU"
2776,"RT @Aleeas15: @MazenMahdi @HananyaNaftali The ""official"" accounts of #ApartheidIsrael sharing fake and fabricated evidence is pathetic. Yet…"
2777,"RT @LisaBforJustice: It WAS a peaceful procession UNTIL the #Israeli police brutally attacked mourners. It was not some mild ""intrusion"". #…"
2778,"RT @HasanSari7: ⭕️  “The Story of #Palestine “ by Eman Askar. Historical facts in 90 seconds. 
#ApartheidIsrael 
#IndependenceDay 
#Nakba74…"
2779,"RT @Zimmlaw175: The first #BDS movement. 
This one is no different. https://t.co/NaUDL0D2BB"
2780,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
2781,"Chomsky is actually wrong re the ""workforce"" situation being different.Palestinians provide an essential part of the workforce for #ApartheidIsrael even having to work,to survive,for the #SettlerColonialists who have stolen their land, in ILLEGAL ""settlements""4 less than min wage https://t.co/cuA4sha9ts"
2782,"@RaggedTP Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2783,RT @NikkyIntheWorld: This made me really sad #Israel 🇮🇱have no respect CONSECRATING a sacred right 2all human beings for mourners to bury t…
2784,"RT @covid1948: Watch💔

Tamer Al-Mishal mourns in tears for his colleague #ShireenAbuAkleh, who was martyred after being shot by the occupat…"
2785,@adamelmahrek #IsraeliOccupation is known where every bullet landed. #BoycottIsrael products in your city https://t.co/mVpwFr8wh5
2786,"@V_Palestine20 Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2787,RT @SholaMos1: So #Israeli forces assassinating #ShireenAbuAqleh wasn’t evil enough?! They had to desecrate her funeral procession with vio…
2788,"@YishaiFleisher @pdxKatherine How to tell if someone is lying to you….
Zionist 🇮🇱🪳 filled with bigotry….

#ApartheidIsrael https://t.co/KDSzZuVYKz"
2789,"It WAS a peaceful procession UNTIL the #Israeli police brutally attacked mourners. It was not some mild ""intrusion"". #ApartheidIsrael is just another client state &amp; weapons customer of the #USA who will NEVER defend human rights if corporate profits are imperilled.
#ICC4Israel! https://t.co/2eGzA63OAc"
2790,"RT @AmnestyIreland: At #PicnicsAgainstApartheid, so many speaking of #Shereen_Abu_Aqleh, and the attacks by Israeli forces against her fune…"
2791,"@AlArabiya_Eng It WAS a peaceful procession UNTIL the #Israeli police brutally attacked mourners. It was not some mild ""intrusion"". #ApartheidIsrael is just another client state &amp; weapons customer of the #USA who will NEVER defend human rights if corporate profits are imperilled.
#ICC4Israel!"
2792,RT @AmnestyIreland: Closing off the #PicnicsAgainstApartheid is Abudallah playing us out with the beautiful Oud. Thank you to our speakers…
2793,"@damian_from @UKLabour @_LFI Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2794,"@ZionistsLPosts Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2795,@YarnoRitzen #Israel #IsraeliApartheid #IsraeliCrimes @israel illegal child of #USA
2796,"RT @AJCongress: .@RepRashida who supports #BDS, haste to blame @Israel for the death of an innocent journalist is unacceptable. Instead of…"
2797,"@OVargas52 Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2798,#Israel is a #terrorist state #Palestine #Zionist #IsraeliCrimes https://t.co/2CJnvDPlC7
2799,"@abierkhatib Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2800,"RT @Battersby1888: Tomorrow is the 74th anniversary of the Nakba! 😔💔
#ApartheidIsrael #StopAnnexation #BDS #SaveSilwan #SaveSheikhJarrah #F…"
2801,"RT @LisaBforJustice: After doing this, they smashed the car window to take a Palestinian flag out from around #ShireenAbuAkleh in her coffi…"
2802,"RT @HarebMd: #ApartheidIsrael  doesn't respect the living nor the dead.
When you're from #Palestine 🇵🇸 you don't live in peace, you can't d…"
2803,"RT @PeoplesParty_US: How #ApartheidIsrael not only commits atrocious #HumanRightsViolations on #Palestinians, it also steals their property…"
2804,"RT @TheMendozaWoman: If Keir Starmer was alive during the Salem witch hunts: 

“While we condemn the drowning of this innocent woman, we de…"
2805,@kweansmom @SenSanders What rock? #IsraeliCrimes #ShireenAbuAkleh https://t.co/W9zdNu4tLz
2806,"@PSCupdates Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2807,"Today at the rally and teach-in on the #Nakba in Paterson NJ. 

Various groups with a shared cause: Justice for Palestinians. 

Key Point: The Nakba is ongoing, as is the resistance. 

#Palestine #BDS https://t.co/Z9fTRdaEkT"
2808,RT @Michael__Baskin: @SatiristX @Iam_Still_Me @RandySutra @sheepofnarnia @reallhere @VArabboy @realHasdaiC @BobbyShiskaBob @AJewFromJudea @…
2809,"@MSNBCDaily @AymanM Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2810,"RT @ledetimes: Her last photo just before her death #ShireenAbuAqla 💔

#IsraeliCrimes #Palestine #PressFreedom https://t.co/sHdS5Y7YfV"
2811,"RT @Engzaidsubhi: israel killing a press
#شيرين_ابو_عاقلة 
#ShireenAbuAkleh 
#IsraeliCrimes #IsraelTerrorism https://t.co/m0NTJWYTYI"
2812,"Meanwhile, in Tokyo ☺️ 

#ShireenAbuAkleh 
#IsraeliCrimes 
#IsraeliApartheid 
#IsraeliOccupation 
#israelinvasion
#ICC4Israel 
#boycottisrael
#sanctionisrael
#BDS https://t.co/FROY6jRUGj"
2813,"RT @sa_4raaaa: Killing a reporter is a war crime.
Justice for shereen
#شيرين_ابو_عاقلة 
#Shereen_Abu_Aqleh 
#IsraeliCrimes https://t.co/ns8…"
2814,".@RepRashida who supports #BDS, haste to blame @Israel for the death of an innocent journalist is unacceptable. Instead of supporting collaborative efforts to find those responsible, she promoted falsehoods and is spreading disinformation. Lies ≠ peace. https://t.co/3WLsw4lmLM"
2815,"After doing this, they smashed the car window to take a Palestinian flag out from around #ShireenAbuAkleh in her coffin, in the hearse. 
Spare me your 'only democracy in the ME' rhetoric. It's clear that #ApartheidIsrael is just another brutal #PoliceState. https://t.co/V3UT0mDHJv"
2816,"#Reparations #racismistaught #whitereplacementtheory #fucktuckercarlson #fucktrump #Buffalo #BLM #Palestine #NYC #ShireenAbuAkleh #FreedomFighter #IsraeliCrimes #Church #IsraeliApartheid #BDS #blacklivesmatter
#Resistance
This is it.... 🚩 https://t.co/PpMR0GRH08"
2817,"@OnlinePalEng Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2818,"@JeffreyMarlowe @TomLondon6 Israel is an occupied territory which belongs to semites, known as Palestinians. Ethnic cleansing is going on there over decades to give place to migrants... on the base of Supremacism 
#ApartheidIsrael"
2819,"@OwenJones84 Apartheid Isreal state 
#ShireenAbuAqla 
#EndIsraeliApartheid 
#BDS"
2820,RT @GreteThorn: @Thatsenough0 @scotthortonshow @wallacemick @Antiwarcom @georgegalloway @Palestine_UN @MariamBarghouti @PalEvePlus @AndrewK…
2821,"RT @HarebMd: #ApartheidIsrael  doesn't respect the living nor the dead.
When you're from #Palestine 🇵🇸 you don't live in peace, you can't d…"
2822,"This made me really sad #Israel 🇮🇱have no respect CONSECRATING a sacred right 2all human beings for mourners to bury their dead✝️
Let them bury🇵🇸 #Shereen_Abu_Aqleh #AlJazeera journalist TARGETED &amp; murdered by #IsraeliCrimes 🇮🇱armed forces 4covering #PALESTINE &amp; being Palestinian https://t.co/z1mAc4aTHX"
2823,"RT @iAbuzarspeaks: Sanctified Place for 
RIGHTEOUS
not for MISCHIEVOUS
#ApartheidIsrael 
#NakbaDay #نكبة74 https://t.co/O354sxAJuN"
2824,"RT @DerbyChrisW: Not content with murdering a Palestinian journalist, Israeli security goons attack the funeral cortège, beating mourners r…"
2825,"RT @Abbasahsan110: Where did the human rights organizations go?🥺💔
#ShireenAbuAkleh #USA #IsraeliCrimes #شيرين_ابو_عاقلة https://t.co/EPREry…"
2826,RT @ShamaAh88661370: @leftnotlabour @campbell582000 Boycott Israel. Pass it on. #BDS
2827,"RT @BDSmovement: Media studies and journalism faculties, departments, and programs should: 

- Respect the Palestinian #BDS call by ending…"
2828,"@nyt @NYTGuildTech  Even the #NYT couldn't bury this: Palestinians Mourn Slain Al Jazeera Journalist https://t.co/OeiuCEicsy 

#JusticeforShireenAbuAkleh #PalestineUnderAttack #ZionismIsMurder #ArmsEmbargo! #BDS!"
2829,"RT @Nawajaa: Just this morning, Israel firing missels to a house in Jenin, aim to kill 3 young Palestinians inside, start demolishes at Mas…"
2830,RT @paddymaid: @OwenJones84 “International law and human rights must be upheld.” Really? What about all the times Israel has ignored intern…
2831,"RT @Nawajaa: Just this morning, Israel firing missels to a house in Jenin, aim to kill 3 young Palestinians inside, start demolishes at Mas…"
2832,Berlin bans Nakba commemorations: United against Repression – United for Freedom and Justice https://t.co/hiAWH6OFrj via @SamidounPP #JusticeforShireenAbuAkleh #PalestineUnderAttack #ZionismIsMurder #ArmsEmbargo! #BDS! #WeWillNotBeSilenced
2833,"RT @rula_z: @BrowneGareth @AFP #ApartheidIsrael fabricates news. No surprises. 

They wanted to prevent the image of #Palestinians honoring…"
